 ,Area,Mean,Min,Max,X,Y
1,0.000,194.000,194,194,0.141,1.636
2,0.000,209.000,209,209,3.327,2.231
3,0.000,160.000,160,160,3.716,1.656
4,0.000,155.000,155,155,3.509,1.565
5,0.000,166.000,166,166,2.953,0.732
6,0.000,173.000,173,173,2.802,2.065
7,0.000,74.000,74,74,1.595,1.428
8,0.483,167.867,61,222,0.000,0.000
9,3.366,154.248,2,231,0.000,0.000
