 ,Area,Mean,Min,Max,X,Y
1,0.000,223.000,223,223,1.151,2.138
2,0.000,39.000,39,39,2.645,2.282
3,0.000,76.000,76,76,2.567,2.064
4,0.000,176.000,176,176,2.427,2.130
5,0.000,82.000,82,82,2.114,1.443
6,0.000,192.000,192,192,2.064,2.333
7,0.000,172.000,172,172,1.783,1.962
8,0.170,173.379,71,231,0.000,0.000
9,0.870,176.423,30,236,0.000,0.000
