 ,Area,Mean,Min,Max,X,Y
1,0.000,151.000,151,151,0.813,4.527
2,0.000,206.000,206,206,9.054,5.526
3,0.000,175.000,175,175,9.093,4.409
4,0.000,28.000,28,28,8.397,4.360
5,0.000,118.000,118,118,6.467,2.811
6,0.000,188.000,188,188,6.398,5.977
7,0.000,137.000,137,137,4.389,4.605
8,3.597,119.701,9,209,0.000,0.000
9,17.815,124.010,4,231,0.000,0.000
