 ,Area,Mean,Min,Max,X,Y
1,0.000,193.000,193,193,0.879,1.409
2,0.000,105.000,105,105,2.226,1.640
3,0.000,195.000,195,195,2.362,1.399
4,0.000,154.000,154,154,2.216,1.436
5,0.000,76.000,76,76,1.851,0.897
6,0.000,89.000,89,89,1.764,1.696
7,0.000,197.000,197,197,1.300,1.483
8,0.151,148.875,67,247,0.000,0.000
9,0.640,165.292,26,247,0.000,0.000
