 ,Area,Mean,Min,Max,X,Y
1,0.000,234.000,234,234,1.625,2.440
2,0.000,128.000,128,128,3.972,2.711
3,0.000,216.000,216,216,4.075,2.325
4,0.000,224.000,224,224,3.880,2.461
5,0.000,92.000,92,92,3.390,1.934
6,0.000,60.000,60,60,3.271,2.809
7,0.000,225.000,225,225,2.760,2.461
8,0.313,199.830,41,253,0.000,0.000
9,1.145,214.842,41,253,0.000,0.000
