 ,Area,Mean,Min,Max,X,Y
1,0.000,15.000,15,15,1.450,3.810
2,0.000,60.000,60,60,7.179,4.482
3,0.000,178.000,178,178,7.015,3.778
4,0.000,191.000,191,191,6.687,4.048
5,0.000,15.000,15,15,5.581,2.876
6,0.000,22.000,22,22,5.351,5.318
7,0.000,130.000,130,130,3.573,4.278
8,2.020,140.118,7,240,0.000,0.000
9,8.576,158.597,7,249,0.000,0.000
