 ,Area,Mean,Min,Max,X,Y
1,0.000,193.000,193,193,1.662,2.563
2,0.000,51.000,51,51,4.239,3.049
3,0.000,235.000,235,235,4.177,2.593
4,0.000,246.000,246,246,4.063,2.629
5,0.000,210.000,210,210,3.514,2.220
6,0.000,21.000,21,21,3.401,3.017
7,0.000,165.000,165,165,2.717,2.707
8,0.362,186.754,59,255,0.000,0.000
9,1.335,197.262,12,255,0.000,0.000
