 ,Area,Mean,Min,Max,X,Y
1,0.000,213.000,213,213,1.451,1.776
2,0.000,46.000,46,46,2.856,1.970
3,0.000,56.000,56,56,2.856,1.772
4,0.000,174.000,174,174,2.772,1.839
5,0.000,184.000,184,184,2.316,1.472
6,0.000,197.000,197,197,2.189,2.113
7,0.000,159.000,159,159,1.691,1.801
8,0.249,178.263,66,248,0.000,0.000
9,0.589,192.718,15,250,0.000,0.000
