 ,Area,Mean,Min,Max,X,Y
1,0.000,248.000,248,248,2.093,2.915
2,0.000,37.000,37,37,3.878,2.891
3,0.000,64.000,64,64,3.837,2.755
4,0.000,213.000,213,213,3.701,2.796
5,0.000,102.000,102,102,2.838,2.270
6,0.000,35.000,35,35,2.808,3.039
7,0.000,183.000,183,183,2.524,2.873
8,0.153,187.800,40,244,0.000,0.000
9,0.670,189.119,27,250,0.000,0.000
