 ,Area,Mean,Min,Max,X,Y
1,0.000,158.000,158,158,1.363,4.238
2,0.000,134.000,134,134,6.311,4.667
3,0.000,205.000,205,205,6.501,3.981
4,0.000,78.000,78,78,6.154,3.989
5,0.000,125.000,125,125,5.601,3.023
6,0.000,110.000,110,110,5.295,4.717
7,0.000,178.000,178,178,3.841,3.890
8,1.025,173.693,25,244,0.000,0.000
9,5.353,167.881,3,251,0.000,0.000
