 ,Area,Mean,Min,Max,X,Y
1,0.000,226.000,226,226,1.879,1.908
2,0.000,127.000,127,127,3.672,2.298
3,0.000,165.000,165,165,3.953,2.016
4,0.000,118.000,118,118,3.850,2.022
5,0.000,193.000,193,193,3.108,1.172
6,0.000,83.000,83,83,2.907,2.206
7,0.000,172.000,172,172,2.482,1.844
8,0.243,185.646,125,237,0.000,0.000
9,1.087,186.335,18,246,0.000,0.000
