 ,Area,Mean,Min,Max,X,Y
1,0.000,200.000,200,200,0.450,2.232
2,0.000,26.000,26,26,4.103,2.525
3,0.000,144.000,144,144,4.136,2.336
4,0.000,184.000,184,184,4.037,2.407
5,0.000,64.000,64,64,2.904,1.852
6,0.000,47.000,47,47,2.781,2.582
7,0.000,179.000,179,179,1.672,2.464
8,0.668,183.590,13,235,0.000,0.000
9,1.610,185.702,11,241,0.000,0.000
