 ,Area,Mean,Min,Max,X,Y
1,0.000,136.000,136,136,1.737,2.818
2,0.000,9.000,9,9,4.906,2.608
3,0.000,79.000,79,79,4.912,2.539
4,0.000,147.000,147,147,4.817,2.560
5,0.000,202.000,202,202,3.946,1.915
6,0.000,4.000,4,4,4.035,2.928
7,0.000,107.000,107,107,3.505,2.676
8,0.250,105.070,23,213,0.000,0.000
9,1.413,134.514,2,238,0.000,0.000
