 ,Area,Mean,Min,Max,X,Y
1,0.000,167.000,167,167,1.450,7.882
2,0.000,127.000,127,127,16.712,8.530
3,0.000,145.000,145,145,15.162,7.430
4,0.000,111.000,111,111,14.179,7.314
5,0.000,152.000,152,152,9.947,5.930
6,0.000,41.000,41,41,9.797,9.080
7,0.000,163.000,163,163,6.914,8.163
8,8.862,143.096,16,209,0.000,0.000
9,31.606,143.701,16,231,0.000,0.000
