 ,Area,Mean,Min,Max,X,Y
1,0.000,172.000,172,172,0.890,3.398
2,0.000,30.000,30,30,7.363,4.304
3,0.000,47.000,47,47,6.956,2.914
4,0.000,65.000,65,65,6.541,3.236
5,0.000,156.000,156,156,5.084,1.804
6,0.000,80.000,80,80,5.007,4.482
7,0.000,113.000,113,113,3.160,3.389
8,2.670,172.183,23,233,0.000,0.000
9,10.575,159.347,11,235,0.000,0.000
