 ,Area,Mean,Min,Max,X,Y
1,0.000,144.000,144,144,1.577,4.597
2,0.000,187.000,187,187,8.286,5.090
3,0.000,212.000,212,212,8.481,3.884
4,0.000,212.000,212,212,7.956,4.235
5,0.000,103.000,103,103,6.286,2.905
6,0.000,25.000,25,25,6.121,5.235
7,0.000,196.000,196,196,4.173,4.802
8,2.506,149.774,72,221,0.000,0.000
9,9.512,156.390,7,244,0.000,0.000
