 ,Area,Mean,Min,Max,X,Y
1,0.000,168.000,168,168,1.191,3.417
2,0.000,27.000,27,27,6.538,5.190
3,0.000,231.000,231,231,6.912,4.442
4,0.000,183.000,183,183,6.607,3.999
5,0.000,187.000,187,187,5.860,2.981
6,0.000,186.000,186,186,5.399,4.938
7,0.000,221.000,221,221,4.207,3.816
8,1.582,168.217,55,241,0.000,0.000
9,7.281,167.763,11,249,0.000,0.000
