 ,Area,Mean,Min,Max,X,Y
1,0.000,86.000,86,86,0.901,2.892
2,0.000,24.000,24,24,5.691,4.807
3,0.000,135.000,135,135,6.286,3.717
4,0.000,153.000,153,153,5.758,3.700
5,0.000,130.000,130,130,5.014,2.312
6,0.000,41.000,41,41,4.047,4.518
7,0.000,184.000,184,184,3.510,3.130
8,1.076,151.554,33,234,0.000,0.000
9,8.237,151.737,6,250,0.000,0.000
