 ,Area,Mean,Min,Max,X,Y
1,0.000,205.000,205,205,1.594,2.239
2,0.000,91.000,91,91,3.080,2.423
3,0.000,147.000,147,147,3.175,2.251
4,0.000,219.000,219,219,3.094,2.297
5,0.000,175.000,175,175,2.819,1.918
6,0.000,86.000,86,86,2.765,2.481
7,0.000,197.000,197,197,2.238,2.269
8,0.150,165.570,95,242,0.000,0.000
9,0.507,183.591,39,246,0.000,0.000
