 ,Area,Mean,Min,Max,X,Y
1,0.000,151.000,151,151,1.195,4.056
2,0.000,58.000,58,58,9.832,4.625
3,0.000,200.000,200,200,9.876,4.230
4,0.000,118.000,118,118,9.229,4.088
5,0.000,208.000,208,208,7.212,3.222
6,0.000,155.000,155,155,7.048,4.943
7,0.000,156.000,156,156,5.173,4.482
8,2.313,162.903,48,233,0.000,0.000
9,8.984,173.692,25,237,0.000,0.000
