 ,Area,Mean,Min,Max,X,Y
1,0.000,100.000,100,100,0.672,1.160
2,0.000,164.000,164,164,2.260,1.698
3,0.000,139.000,139,139,2.322,1.337
4,0.000,157.000,157,157,2.186,1.381
5,0.000,130.000,130,130,1.677,0.733
6,0.000,138.000,138,138,1.529,1.464
7,0.000,181.000,181,181,1.464,1.192
8,0.176,162.096,32,221,0.000,0.000
9,0.722,176.443,39,236,0.000,0.000
