 ,Area,Mean,Min,Max,X,Y
1,0.000,199.000,199,199,1.685,2.324
2,0.000,52.000,52,52,7.620,2.638
3,0.000,35.000,35,35,7.999,1.936
4,0.000,170.000,170,170,7.341,2.026
5,0.000,163.000,163,163,6.296,1.089
6,0.000,63.000,63,63,5.972,3.017
7,0.000,149.000,149,149,3.593,2.386
8,2.494,164.106,32,241,0.000,0.000
9,7.413,152.505,4,241,0.000,0.000
