 ,Area,Mean,Min,Max,X,Y
1,0.000,150.000,150,150,0.710,2.567
2,0.000,137.000,137,137,2.858,2.791
3,0.000,199.000,199,199,2.968,2.602
4,0.000,78.000,78,78,2.884,2.452
5,0.000,175.000,175,175,2.253,1.755
6,0.000,124.000,124,124,2.161,2.681
7,0.000,158.000,158,158,1.786,2.324
8,0.128,122.901,43,198,0.000,0.000
9,1.179,140.654,14,223,0.000,0.000
