 ,Area,Mean,Min,Max,X,Y
1,0.000,197.000,197,197,1.718,2.451
2,0.000,104.000,104,104,3.279,2.708
3,0.000,203.000,203,203,3.274,2.475
4,0.000,189.000,189,189,3.127,2.465
5,0.000,222.000,222,222,2.922,2.037
6,0.000,63.000,63,63,2.832,2.717
7,0.000,183.000,183,183,2.408,2.441
8,0.158,166.009,91,222,0.000,0.000
9,0.644,182.124,41,243,0.000,0.000
