 ,Area,Mean,Min,Max,X,Y
1,0.000,206.000,206,206,1.296,1.799
2,0.000,139.000,139,139,2.925,2.209
3,0.000,147.000,147,147,3.002,2.076
4,0.000,215.000,215,215,2.921,2.000
5,0.000,151.000,151,151,2.696,1.847
6,0.000,164.000,164,164,2.579,2.173
7,0.000,198.000,198,198,2.108,2.004
8,0.105,175.552,92,240,0.000,0.000
9,0.369,176.782,29,243,0.000,0.000
