 ,Area,Mean,Min,Max,X,Y
1,0.000,221.000,221,221,1.963,4.602
2,0.000,125.000,125,125,7.786,5.110
3,0.000,210.000,210,210,7.526,4.286
4,0.000,194.000,194,194,7.054,4.489
5,0.000,179.000,179,179,5.656,3.480
6,0.000,55.000,55,55,5.388,5.128
7,0.000,211.000,211,211,4.286,4.388
8,1.164,161.145,59,236,0.000,0.000
9,5.890,163.475,22,241,0.000,0.000
