 ,Area,Mean,Min,Max,X,Y
1,0.000,183.000,183,183,1.349,4.468
2,0.000,36.000,36,36,7.668,5.200
3,0.000,199.000,199,199,7.595,4.586
4,0.000,185.000,185,185,7.255,4.797
5,0.000,12.000,12,12,5.788,3.632
6,0.000,12.000,12,12,5.659,5.210
7,0.000,208.000,208,208,4.210,4.705
8,1.616,162.836,21,241,0.000,0.000
9,5.587,165.002,4,246,0.000,0.000
