 ,Area,Mean,Min,Max,X,Y
1,0.000,80.000,80,80,2.031,6.200
2,0.000,183.000,183,183,14.321,6.752
3,0.000,140.000,140,140,14.198,5.090
4,0.000,169.000,169,169,13.613,5.706
5,0.000,222.000,222,222,11.013,4.044
6,0.000,18.000,18,18,10.567,7.675
7,0.000,192.000,192,192,7.198,6.352
8,5.018,188.135,22,228,0.000,0.000
9,25.157,182.149,0,249,0.000,0.000
