 ,Area,Mean,Min,Max,X,Y
1,0.000,152.000,152,152,2.474,6.352
2,0.000,166.000,166,166,12.702,7.551
3,0.000,236.000,236,236,12.456,6.060
4,0.000,236.000,236,236,11.804,6.422
5,0.000,220.000,220,220,9.171,4.426
6,0.000,69.000,69,69,8.954,7.261
7,0.000,203.000,203,203,6.032,6.205
8,5.704,153.794,27,249,0.000,0.000
9,19.182,179.783,8,254,0.000,0.000
