 ,Area,Mean,Min,Max,X,Y
1,0.000,200.000,200,200,2.211,2.573
2,0.000,111.000,111,111,5.053,2.987
3,0.000,159.000,159,159,5.080,2.816
4,0.000,198.000,198,198,4.836,2.658
5,0.000,158.000,158,158,3.856,2.006
6,0.000,107.000,107,107,3.783,2.875
7,0.000,114.000,114,114,3.244,2.625
8,0.346,127.126,55,178,0.000,0.000
9,1.256,146.682,23,234,0.000,0.000
