 ,Area,Mean,Min,Max,X,Y
1,0.000,213.000,213,213,1.365,1.339
2,0.000,128.000,128,128,3.025,1.308
3,0.000,176.000,176,176,3.043,1.169
4,0.000,67.000,67,67,2.921,1.160
5,0.000,152.000,152,152,1.939,0.921
6,0.000,198.000,198,198,1.960,1.225
7,0.000,193.000,193,193,1.695,1.178
8,0.102,195.491,120,241,0.000,0.000
9,0.397,181.140,27,245,0.000,0.000
