 ,Area,Mean,Min,Max,X,Y
1,0.000,155.000,155,155,0.811,1.029
2,0.000,43.000,43,43,1.759,1.129
3,0.000,213.000,213,213,1.799,0.966
4,0.000,221.000,221,221,1.725,0.948
5,0.000,162.000,162,162,1.342,0.677
6,0.000,130.000,130,130,1.300,1.105
7,0.000,160.000,160,160,1.176,0.981
8,0.038,162.854,96,231,0.000,0.000
9,0.247,168.415,20,247,0.000,0.000
