 ,Area,Mean,Min,Max,X,Y
1,0.000,150.000,150,150,1.433,2.866
2,0.000,204.000,204,204,4.929,3.343
3,0.000,183.000,183,183,4.782,2.706
4,0.000,193.000,193,193,4.566,2.802
5,0.000,131.000,131,131,3.731,1.993
6,0.000,50.000,50,50,3.610,3.419
7,0.000,182.000,182,182,2.687,2.897
8,0.731,132.667,10,225,0.000,0.000
9,3.045,147.878,5,230,0.000,0.000
