 ,Area,Mean,Min,Max,X,Y
1,0.000,146.000,146,146,1.457,10.224
2,0.000,52.000,52,52,13.535,11.307
3,0.000,155.000,155,155,13.706,9.365
4,0.000,66.000,66,66,12.850,9.565
5,0.000,21.000,21,21,7.909,2.968
6,0.000,69.000,69,69,7.023,11.650
7,0.000,134.000,134,134,4.396,9.451
8,25.285,162.717,7,245,0.000,0.000
9,65.246,162.553,3,248,0.000,0.000
