 ,Area,Mean,Min,Max,X,Y
1,0.000,98.000,98,98,0.802,6.333
2,0.000,201.000,201,201,11.813,6.245
3,0.000,211.000,211,211,11.394,4.468
4,0.000,121.000,121,121,11.060,4.949
5,0.000,123.000,123,123,7.887,3.282
6,0.000,84.000,84,84,7.542,6.640
7,0.000,139.000,139,139,4.838,5.801
8,6.476,136.297,9,238,0.000,0.000
9,23.193,142.154,9,245,0.000,0.000
