 ,Area,Mean,Min,Max,X,Y
1,0.000,119.000,119,119,0.988,2.621
2,0.000,98.000,98,98,4.967,3.644
3,0.000,196.000,196,196,5.321,2.937
4,0.000,163.000,163,163,4.882,3.053
5,0.000,223.000,223,223,3.626,1.828
6,0.000,75.000,75,75,3.321,3.614
7,0.000,162.000,162,162,2.675,2.858
8,0.955,168.585,17,244,0.000,0.000
9,5.347,168.759,2,255,0.000,0.000
