 ,Area,Mean,Min,Max,X,Y
1,0.000,22.000,22,22,1.707,4.368
2,0.000,114.000,114,114,7.932,5.442
3,0.000,130.000,130,130,8.376,4.423
4,0.000,89.000,89,89,7.961,4.244
5,0.000,99.000,99,99,7.215,3.121
6,0.000,154.000,154,154,6.716,5.319
7,0.000,180.000,180,180,4.074,3.970
8,2.514,127.146,13,233,0.000,0.000
9,9.956,120.957,2,244,0.000,0.000
