 ,Area,Mean,Min,Max,X,Y
1,0.000,136.000,136,136,1.130,4.910
2,0.000,169.000,169,169,8.198,5.648
3,0.000,209.000,209,209,7.928,4.479
4,0.000,170.000,170,170,7.408,4.789
5,0.000,178.000,178,178,5.928,3.279
6,0.000,25.000,25,25,5.538,6.278
7,0.000,119.000,119,119,3.179,4.889
8,3.927,121.957,3,250,0.000,0.000
9,12.810,147.794,3,252,0.000,0.000
