 ,Area,Mean,Min,Max,X,Y
1,0.000,134.000,134,134,1.454,4.045
2,0.000,36.000,36,36,7.144,5.080
3,0.000,10.000,10,10,7.508,4.680
4,0.000,105.000,105,105,6.944,4.535
5,0.000,136.000,136,136,5.917,3.026
6,0.000,106.000,106,106,5.590,4.790
7,0.000,203.000,203,203,4.644,3.953
8,5.511,147.148,2,249,0.000,0.000
