 ,Area,Mean,Min,Max,X,Y
1,0.000,70.000,70,70,2.250,3.667
2,0.000,113.000,113,113,6.899,4.182
3,0.000,181.000,181,181,6.915,3.990
4,0.000,74.000,74,74,6.582,4.090
5,0.000,218.000,218,218,5.424,3.207
6,0.000,91.000,91,91,5.390,4.749
7,0.000,183.000,183,183,4.449,3.915
8,0.759,153.993,30,235,0.000,0.000
9,4.958,136.658,8,235,0.000,0.000
