 ,Area,Mean,Min,Max,X,Y
1,0.000,171.000,171,171,1.964,4.170
2,0.000,149.000,149,149,6.535,4.249
3,0.000,150.000,150,150,6.767,3.383
4,0.000,188.000,188,188,6.061,3.686
5,0.000,72.000,72,72,4.749,2.615
6,0.000,103.000,103,103,4.642,4.517
7,0.000,156.000,156,156,3.722,3.927
8,1.264,142.842,18,244,0.000,0.000
9,5.185,144.938,13,251,0.000,0.000
