 ,Area,Mean,Min,Max,X,Y
1,0.000,182.000,182,182,2.704,4.143
2,0.000,158.000,158,158,8.682,5.744
3,0.000,180.000,180,180,8.744,5.040
4,0.000,217.000,217,217,8.060,4.795
5,0.000,162.000,162,162,7.193,3.315
6,0.000,35.000,35,35,6.927,5.386
7,0.000,105.000,105,105,5.682,4.621
8,1.805,138.511,56,231,0.000,0.000
9,6.212,143.136,8,238,0.000,0.000
