 ,Area,Mean,Min,Max,X,Y
1,0.000,183.000,183,183,2.000,3.306
2,0.000,131.000,131,131,3.863,3.591
3,0.000,155.000,155,155,3.809,3.237
4,0.000,82.000,82,82,3.713,3.305
5,0.000,115.000,115,115,3.108,2.781
6,0.000,33.000,33,33,2.849,3.639
7,0.000,139.000,139,139,2.809,3.230
8,0.185,113.174,10,215,0.000,0.000
9,0.936,144.935,10,224,0.000,0.000
