 ,Area,Mean,Min,Max,X,Y
1,0.000,223.000,223,223,1.096,2.882
2,0.000,123.000,123,123,4.256,3.311
3,0.000,207.000,207,207,4.232,2.657
4,0.000,202.000,202,202,4.050,2.845
5,0.000,201.000,201,201,3.523,2.143
6,0.000,60.000,60,60,3.402,3.451
7,0.000,188.000,188,188,2.191,2.954
8,0.707,196.763,84,251,0.000,0.000
9,2.522,205.071,62,255,0.000,0.000
