 ,Area,Mean,Min,Max,X,Y
1,0.000,190.000,190,190,0.748,1.715
2,0.000,50.000,50,50,3.302,2.799
3,0.000,30.000,30,30,3.439,2.491
4,0.000,157.000,157,157,3.312,2.433
5,0.000,152.000,152,152,3.219,1.348
6,0.000,118.000,118,118,2.545,3.161
7,0.000,122.000,122,122,1.929,2.086
8,0.858,157.975,65,253,0.000,0.000
9,3.786,161.566,23,255,0.000,0.000
