 ,Area,Mean,Min,Max,X,Y
1,0.000,170.000,170,170,0.991,3.509
2,0.000,21.000,21,21,8.914,5.329
3,0.000,163.000,163,163,9.027,4.885
4,0.000,196.000,196,196,8.631,4.753
5,0.000,178.000,178,178,6.716,3.282
6,0.000,13.000,13,13,6.480,4.772
7,0.000,118.000,118,118,4.282,4.253
8,2.336,148.692,55,238,0.000,0.000
9,5.928,154.415,16,241,0.000,0.000
