 ,Area,Mean,Min,Max,X,Y
1,0.000,182.000,182,182,1.220,2.507
2,0.000,196.000,196,196,3.348,2.691
3,0.000,162.000,162,162,3.491,2.332
4,0.000,215.000,215,215,3.276,2.450
5,0.000,230.000,230,230,2.820,1.994
6,0.000,35.000,35,35,2.691,2.758
7,0.000,205.000,205,205,2.199,2.373
8,0.214,162.948,30,232,0.000,0.000
9,0.996,179.359,22,253,0.000,0.000
