 ,Area,Mean,Min,Max,X,Y
1,0.000,89.000,89,89,1.924,6.136
2,0.000,93.000,93,93,14.466,7.270
3,0.000,72.000,72,72,14.587,6.452
4,0.000,30.000,30,30,13.345,6.876
5,0.000,122.000,122,122,9.512,3.831
6,0.000,212.000,212,212,9.179,8.315
7,0.000,86.000,86,86,5.331,6.876
8,12.169,157.837,3,255,0.000,0.000
9,32.939,140.992,3,255,0.000,0.000
