 ,Area,Mean,Min,Max,X,Y
1,0.000,203.000,203,203,0.627,2.820
2,0.000,135.000,135,135,2.464,4.361
3,0.000,211.000,211,211,2.879,3.980
4,0.000,146.000,146,146,2.777,3.912
5,0.000,198.000,198,198,2.362,2.532
6,0.000,104.000,104,104,2.244,4.387
7,0.000,191.000,191,191,1.863,3.201
8,0.431,186.696,79,232,0.000,0.000
9,2.895,184.103,37,247,0.000,0.000
