 ,Area,Mean,Min,Max,X,Y
1,0.000,127.000,127,127,1.035,2.099
2,0.000,178.000,178,178,2.092,2.879
3,0.000,146.000,146,146,2.382,2.602
4,0.000,133.000,133,133,2.248,2.418
5,0.000,108.000,108,108,1.921,1.794
6,0.000,93.000,93,93,1.645,2.737
7,0.000,168.000,168,168,1.467,2.255
8,0.211,138.674,21,213,0.000,0.000
9,0.987,151.435,15,225,0.000,0.000
