 ,Area,Mean,Min,Max,X,Y
1,0.000,186.000,186,186,2.321,2.755
2,0.000,182.000,182,182,4.669,3.768
3,0.000,177.000,177,177,4.970,2.670
4,0.000,161.000,161,161,4.495,2.796
5,0.000,82.000,82,82,4.166,2.341
6,0.000,59.000,59,59,3.775,3.809
7,0.000,177.000,177,177,3.362,2.950
8,0.687,136.106,34,220,0.000,0.000
9,2.821,142.231,9,246,0.000,0.000
