 ,Area,Mean,Min,Max,X,Y
1,0.000,200.000,200,200,1.882,4.151
2,0.000,131.000,131,131,5.427,4.310
3,0.000,120.000,120,120,5.755,3.562
4,0.000,210.000,210,210,5.444,3.755
5,0.000,200.000,200,200,4.461,2.999
6,0.000,86.000,86,86,4.360,4.646
7,0.000,195.000,195,195,3.167,4.125
8,0.953,187.993,39,242,0.000,0.000
9,3.490,197.921,39,246,0.000,0.000
