 ,Area,Mean,Min,Max,X,Y
1,0.000,118.000,118,118,0.688,5.096
2,0.000,154.000,154,154,15.793,7.355
3,0.000,125.000,125,125,15.809,6.453
4,0.000,142.000,142,142,15.350,6.716
5,0.000,49.000,49,49,13.433,4.897
6,0.000,75.000,75,75,12.860,7.453
7,0.000,73.000,73,73,5.552,6.027
8,7.824,153.270,24,234,0.000,0.000
9,25.167,166.927,10,237,0.000,0.000
