 ,Area,Mean,Min,Max,X,Y
1,0.000,167.000,167,167,0.552,1.730
2,0.000,131.000,131,131,3.017,2.780
3,0.000,114.000,114,114,3.149,2.483
4,0.000,110.000,110,110,2.980,2.296
5,0.000,184.000,184,184,2.679,1.255
6,0.000,56.000,56,56,2.506,2.770
7,0.000,62.000,62,62,1.460,1.908
8,0.981,136.845,28,212,0.000,0.000
9,3.318,138.118,22,235,0.000,0.000
