 ,Area,Mean,Min,Max,X,Y
1,0.000,200.000,200,200,1.237,2.810
2,0.000,75.000,75,75,4.575,3.280
3,0.000,144.000,144,144,4.801,3.048
4,0.000,156.000,156,156,4.569,2.996
5,0.000,121.000,121,121,3.131,2.126
6,0.000,97.000,97,97,3.003,3.312
7,0.000,129.000,129,129,2.184,2.906
8,0.814,147.815,16,240,0.000,0.000
9,2.799,149.742,16,240,0.000,0.000
