 ,Area,Mean,Min,Max,X,Y
1,0.000,112.000,112,112,0.811,3.519
2,0.000,194.000,194,194,7.485,4.014
3,0.000,239.000,239,239,7.509,3.541
4,0.000,67.000,67,67,7.249,3.659
5,0.000,183.000,183,183,5.604,2.589
6,0.000,194.000,194,194,5.399,4.061
7,0.000,143.000,143,143,3.770,3.683
8,1.663,170.109,47,243,0.000,0.000
9,6.275,158.947,9,244,0.000,0.000
