 ,Area,Mean,Min,Max,X,Y
1,0.000,124.000,124,124,1.274,1.307
2,0.000,193.000,193,193,3.509,1.406
3,0.000,199.000,199,199,3.556,1.089
4,0.000,193.000,193,193,3.409,1.174
5,0.000,167.000,167,167,2.533,0.539
6,0.000,41.000,41,41,2.467,1.553
7,0.000,145.000,145,145,1.922,1.340
8,0.212,145.005,57,227,0.000,0.000
9,1.140,160.485,13,232,0.000,0.000
