 ,Area,Mean,Min,Max,X,Y
1,0.000,230.000,230,230,2.080,3.749
2,0.000,20.000,20,20,7.532,4.363
3,0.000,137.000,137,137,7.621,4.212
4,0.000,134.000,134,134,7.246,4.087
5,0.000,112.000,112,112,4.810,2.418
6,0.000,56.000,56,56,4.622,4.935
7,0.000,138.000,138,138,3.337,3.899
8,2.664,141.155,49,216,0.000,0.000
9,7.576,148.392,5,246,0.000,0.000
