 ,Area,Mean,Min,Max,X,Y
1,0.000,204.000,204,204,1.662,5.119
2,0.000,230.000,230,230,11.080,5.575
3,0.000,180.000,180,180,10.718,4.443
4,0.000,104.000,104,104,10.309,4.720
5,0.000,132.000,132,132,8.345,3.648
6,0.000,92.000,92,92,7.743,6.177
7,0.000,176.000,176,176,5.130,5.286
8,4.084,141.070,27,220,0.000,0.000
9,15.459,150.206,23,245,0.000,0.000
